Date,DE,BE,ES,IT,NL
2026-05-15 05:00:00,127.16,106.8775,47.5,135.63,116.955
2026-05-15 06:00:00,136.1,118.39750000000001,67.4225,143.17000000000002,126.995
2026-05-15 07:00:00,132.515,117.55,73.3,146.0125,125.0075
2026-05-15 08:00:00,123.99499999999999,108.6575,53.65,145.0,115.6425
2026-05-15 09:00:00,104.54,89.95750000000001,14.89,170.64,97.23
2026-05-15 10:00:00,81.7825,65.60249999999999,0.9025,155.0,73.4025
2026-05-15 11:00:00,66.8175,51.05,0.005,149.195,58.675
2026-05-15 12:00:00,54.302499999999995,43.585,0.0,133.82,48.81
2026-05-15 13:00:00,40.3225,30.4975,0.0,132.9525,35.3425
2026-05-15 14:00:00,40.1475,30.7,0.0,132.22,35.3825
2026-05-15 15:00:00,51.0025,37.7875,-0.01,150.87,44.425
2026-05-15 16:00:00,77.32,56.7,-0.0075,150.0,66.885
2026-05-15 17:00:00,105.0475,83.75750000000001,0.0,154.63,93.63
2026-05-15 18:00:00,125.04249999999999,109.0025,1.2325,150.99,113.6575
2026-05-15 19:00:00,143.31,128.1075,14.6975,155.5725,132.995
2026-05-15 20:00:00,153.455,140.4225,63.45,165.1375,144.695
2026-05-15 21:00:00,151.14499999999998,141.7125,87.82,156.0,144.79500000000002
2026-05-15 22:00:00,144.685,136.9175,92.84,148.725,139.45499999999998
2026-05-15 23:00:00,135.5125,128.0975,84.055,140.64249999999998,130.645
2026-05-16 00:00:00,130.0,121.8775,77.88,151.29749999999999,126.0
2026-05-16 01:00:00,121.7875,112.315,70.805,142.42000000000002,117.47749999999999
2026-05-16 02:00:00,117.5625,108.52250000000001,70.92,130.1,116.5
2026-05-16 03:00:00,116.0025,108.625,69.995,126.2,116.0025
2026-05-16 04:00:00,114.02000000000001,108.88,64.975,124.4075,114.02000000000001
2026-05-16 05:00:00,109.3425,104.88250000000001,65.23,126.2125,109.3425
2026-05-16 06:00:00,105.7075,101.9825,68.5625,129.55,105.7075
2026-05-16 07:00:00,100.045,95.24000000000001,67.4175,151.23,100.045
2026-05-16 08:00:00,86.9525,79.125,32.775,152.9425,84.0475
2026-05-16 09:00:00,43.9525,37.6575,0.25,165.0,41.0
2026-05-16 10:00:00,4.2025,4.0375,-0.005,156.38,4.132499999999999
2026-05-16 11:00:00,-0.03,0.56,-0.31,148.46,0.33999999999999997
2026-05-16 12:00:00,-1.195,-0.047500000000000014,-0.7025,110.60249999999999,-0.5625
2026-05-16 13:00:00,-2.2,-0.84,-0.4175,71.3125,-1.435
2026-05-16 14:00:00,-1.9325,-0.735,-0.545,67.3175,-1.2525
2026-05-16 15:00:00,-0.9975,-0.37,-0.84,17.2925,-0.6575
2026-05-16 16:00:00,4.779999999999999,4.115,-0.9099999999999999,26.8425,4.3725
2026-05-16 17:00:00,60.0925,51.705,-0.2925,44.8825,55.722500000000004
2026-05-16 18:00:00,100.2225,96.2475,0.21,126.7625,97.91499999999999
2026-05-16 19:00:00,126.47,120.56,28.315,138.095,122.52
2026-05-16 20:00:00,139.9975,139.3975,76.095,147.34,139.9275
2026-05-16 21:00:00,140.6875,141.2825,101.1525,143.0,141.355
2026-05-16 22:00:00,135.99,134.755,111.44,145.2,135.2425
2026-05-16 23:00:00,127.7,122.89,100.66,142.42000000000002,124.71000000000001
2026-05-17 00:00:00,127.7175,119.525,94.0,131.07999999999998,123.35249999999999
2026-05-17 01:00:00,119.0625,114.9725,87.2175,121.475,116.22999999999999
2026-05-17 02:00:00,115.565,110.4675,76.1575,120.75,112.02000000000001
2026-05-17 03:00:00,113.8975,108.025,66.035,117.9175,109.91499999999999
2026-05-17 04:00:00,109.17,104.0875,70.0,122.84,105.6225
2026-05-17 05:00:00,105.445,101.1075,70.4825,149.3225,102.49
2026-05-17 06:00:00,98.7925,95.1325,68.33,155.0,96.32
2026-05-17 07:00:00,80.795,78.0825,58.9725,154.71,78.9425
2026-05-17 08:00:00,53.8425,52.345,33.095,135.05,52.847500000000004
2026-05-17 09:00:00,18.97,19.2775,8.0075,81.9125,19.2575
2026-05-17 10:00:00,3.49,3.49,0.8375,15.95,3.49
2026-05-17 11:00:00,0.56,0.56,0.0,12.5,0.565
2026-05-17 12:00:00,0.8225,1.7275,0.0,12.75,1.61
2026-05-17 13:00:00,0.0,0.0,0.0,12.0,0.0
2026-05-17 14:00:00,0.98,1.635,0.0,11.0,1.4675
2026-05-17 15:00:00,11.31,18.932499999999997,-0.005,12.5,16.96
2026-05-17 16:00:00,52.4375,56.35,0.0,12.0125,55.6
2026-05-17 17:00:00,100.315,100.2325,0.0025,100.0,100.8525
2026-05-17 18:00:00,129.3875,128.7775,2.0875,139.29500000000002,129.455
2026-05-17 19:00:00,143.0675,142.5925,33.4425,166.0675,143.0675
2026-05-17 20:00:00,155.8,148.72,89.4125,168.7275,151.005
2026-05-17 21:00:00,156.70499999999998,151.255,114.9675,159.51999999999998,153.04250000000002
2026-05-17 22:00:00,151.3675,147.0075,119.005,154.805,148.39749999999998
2026-05-17 23:00:00,142.575,138.23,107.50999999999999,151.1125,139.6875
